36.99463256645564,127.08664321170775
37.81232065568852,127.13203438327417
37.90475976593668,127.20618566412338
37.538692168239685,127.20387906161525
37.53972553710305,127.20235209527581
37.20878195217821,127.03289033822213
37.21177787239512,127.00561487631866
37.13421015288754,126.91050587229927
37.49414560853489,127.00896504529305
37.524218316404564,126.89129934469133
37.5763378334929,126.98458601162076
37.578907949804055,126.9888602482988
37.49279220387808,126.896333937242
37.51582444424911,127.05773312594785
37.53220560665039,127.12934864793392
37.56727304443334,126.96433117448733
37.47689073820054,126.89178397254967
37.46720802810376,126.89326293150471
37.56491247764672,127.03552734726854
37.60890914248347,127.03751435901275
37.504747691859876,126.8974121849153
37.528046101694194,126.90871610359443
37.57505812489478,126.98246258656341
37.58826791432231,127.00434323557286
37.566762111222495,126.96720192842768
37.565181303547675,126.97245002084702
37.49405188190482,127.07775877337164
37.51182328107812,127.05915972198929
37.49537383790107,127.03328248367103
37.549758995038545,127.14623145864375
37.64047781291958,127.01257654657279
37.52905871246617,126.84889897287376
37.467596571099456,126.94487226895637
37.540262981217914,127.06511126503419
37.481375869519646,126.89775167400839
37.5051133262394,126.87651583183016
37.47888967619931,126.89432715056293
37.45543569299069,126.90410269260619
37.476106297901964,126.89314626845211
37.62247244365963,127.07264091600727
37.65416709101969,127.03868394480531
37.571814540785105,127.03404546635643
37.48837377135781,126.9775891114271
37.507005798608716,126.9360169645695
37.54913863808177,126.91124788862305
37.559670892456445,126.92354482329051
37.58299206498395,126.91287876868762
37.481829104163374,127.03595831083435
37.497447227947596,126.99849822095192
37.565483149384654,127.03112684805097
37.58870342243334,127.03169810479415
37.59483791800031,126.99488639829431
37.58808764131798,127.00603703759565
37.49700767357802,127.14869330429947
37.51143264033747,126.84151470886484
37.52349514753809,126.87781589198484
37.51117045693781,126.9214407747496
37.53485690898016,127.00026701567703
37.52014560612698,126.97187836356791
37.53498662196805,126.99727553023796
37.54353236986003,126.97350354458813
37.53362227861871,126.96341945593937
37.61301412311732,126.9143025522831
37.602710994176924,126.93178126474419
37.60940533804935,126.93495535259598
37.57695470723828,127.00987155462104
37.57026528304521,126.96756714663343
37.57733668810904,127.0103470722622
37.58304587896628,126.97099428538941
37.57512261864447,127.01991922234713
37.56509221930695,127.02278699760016
37.53507517274244,126.84170002580295
37.60890914248347,127.03751435901275
37.569821391902025,126.98148128098991
37.56455735081244,127.00417434168779
